iter_F:6	1	200	400	600	800	1000	1200	1400	1600	1800	2000	2200	2400	2600	2800	3000	3200	3400	3600	3800	4000	4200	4400	4600	4800	5000	5200	5400	5600	5800	6000	6200	6400	6600	6800	7000	7200	7400	7600	7800	8000	8200	8400	8600	8800	9000	9200	9400	9600	9800	10000	
8	6954976078.046041488647461	87444.838345691736322	1352.311039430855999	244.419335648564129	97.275648522565689	46.341031243510997	42.472845889395558	38.599644601623595	36.728049359093802	35.370112844314235	33.325764955557815	31.950912265243005	31.085301826675277	30.184457288041358	29.567250540666237	29.204109225179991	28.556397537146950	28.156944340757491	27.969719720343392	27.772253243891782	27.674418933413335	27.643119807200037	27.628183999029488	27.621206007023829	27.612648893569258	27.601231279088552	27.593001407787369	27.589411355321090	27.586226975036652	27.579344553938881	27.574859867917667	27.571276087536717	27.568730838815554	27.564972314987926	27.558176057856372	27.555895383379720	27.549741288027235	27.540315328586530	27.537897707474031	27.528110195979480	27.521388604913454	27.506565375017090	27.497623197173425	27.495180383579054	27.491246358918488	27.486172751067670	27.481809591112324	27.477657550577078	27.476555991408986	27.476437715889688	27.476425737725094	
9	6927496329.513638496398926	161995.361230631213402	4539.377070368190289	2681.839390480736256	730.815798491288660	420.404832080269898	277.888663723049376	217.408824226842626	185.217149466824139	164.923622439916926	153.043396808334592	148.542987379267743	143.604943320005304	140.470455060838503	139.818756618348289	135.978362510187480	132.383758695632878	128.915151198808417	127.759210515744599	126.917471058687852	126.484052022092783	126.243072999757942	126.112592190044097	125.976484194248542	125.915140355077483	125.869303945838965	125.754430230803791	125.705256102335625	125.653588758806563	125.607243241049673	125.535600160371359	125.487999106953794	125.426990682202813	125.311827435466512	125.233667992892151	125.179819871714244	125.123407576968020	125.040352491914973	124.993133719487105	124.976741856669378	124.869947263654922	124.810739912121335	124.752366042673884	124.699179140203569	124.647778020131682	124.613088442843946	124.584967256993878	124.569198042191829	124.563684053367297	124.562282044530775	124.561796783960290	
10	4723664882.361006736755371	88367.740536452518427	830.164926438834755	320.036559939255767	130.604063986542315	75.525710588809716	57.887188846047366	52.463547698547700	50.745784167150759	50.406811978924907	50.211700749648344	49.397779839158829	47.922752652579902	46.798645616743670	45.849936874412151	45.452061519649305	44.291191503373057	43.176094598761438	42.740393928899039	42.528641668495993	42.459473413371825	42.406311587667460	42.389604109782113	42.378996122177796	42.369579287568286	42.359584491687656	42.348138446785242	42.339088696962335	42.329492474900007	42.327727030845381	42.321264401959979	42.308980282184848	42.303085073756620	42.294569057693934	42.287617826012820	42.282181278224016	42.271949486686708	42.267225897526032	42.255764399807049	42.246761550298970	42.230841604542775	42.221939951760305	42.216433983581965	42.205897544495429	42.201941634876221	42.196551410215307	42.189018305790114	42.183377554407116	42.181081508155103	42.180660408264885	42.180623710331247	
11	5429254546.637237548828125	72858.352207959600491	1663.701651130965729	454.406629630640964	146.690324364213893	98.535358083656320	47.275058223071255	34.551194572728264	30.719576436420539	30.421509373507206	28.341505159167355	27.175454339421776	26.725124986530773	25.820375970484747	25.698192099681364	25.507478748700805	25.375757077796834	25.298643848252141	25.252545074560658	25.188760586404442	25.164020293883823	25.151386115864625	25.147472623070144	25.144622583172804	25.144074602440014	25.144045990184622	25.144027429163771	25.143572157742483	25.142303376422660	25.141631773982454	25.137657524750239	25.134092790287468	25.130441913322102	25.128514159201814	25.125414152341818	25.121528601401906	25.119096514070634	25.117341635321964	25.115798337750675	25.110913808811802	25.107766605402048	25.093469699334037	25.085074035293246	25.062749120267426	25.044201099316524	25.037225054565624	25.028378828205405	25.019347561589711	25.016678143984336	25.015678231024140	25.015607779744641	
12	8762799618.563755035400391	84789.878954236774007	1555.160749058110014	253.641947499197613	77.652065867945566	58.634372989691428	33.121520822328876	30.908264925618369	30.434248053021520	30.288388970066762	27.375563675812373	24.604808424335033	24.039821924704484	23.513675712242730	22.410054018290566	22.241279821887701	21.971036896995656	21.827936960525449	21.783836094849676	21.712666572422904	21.315407349142561	21.223391115189543	20.787096913651112	20.471275342990339	20.306205207137054	20.248570691736631	20.233750272876705	20.225404468928446	20.218881977409865	20.211947328509268	20.209972742099126	20.200632054947846	20.191566652056508	20.183410997207147	20.156938003505275	20.156096982729423	20.140744231150620	20.132478944425657	20.118193686335417	20.089388092707622	20.047898217952252	20.030662038217088	20.020225750637337	20.004989729832914	19.972936347718132	19.950786413666947	19.938265555980934	19.930810058694078	19.927918525849236	19.926191042361097	19.926077732542126	
13	3682024483.173376083374023	67084.400824531287071	880.666460653462764	579.908473723301540	228.507392994654310	160.344862034216476	100.786338976765819	93.628025925420616	90.578496116752831	89.673101525948596	89.673101525948596	88.591534926776148	86.143003908834089	86.141391450108131	86.139199782424612	86.135494895210286	85.808571699993081	85.610373454732098	84.240769499014959	82.670978484992247	81.028760025790234	80.592968009245624	80.412620704101073	80.371960759763169	80.356043732891067	80.348607784380874	80.338206248351071	80.336780056255748	80.335696692497550	80.331312243224602	80.327571525513576	80.327555062734746	80.325757021862501	80.320382175276791	80.317709249172367	80.315853779008876	80.313114590607483	80.307832513623225	80.304755259846161	80.300615024464832	80.300237258822790	80.287546700884604	80.285093219637020	80.283662283648482	80.278963546165187	80.273170208035481	80.264879485251413	80.262534351061959	80.261123202075623	80.260806213359501	80.260758001209751	
14	4592393777.859292984008789	104003.114835131913424	1185.114940679791744	420.829891804269664	102.936778535796975	62.818215399691780	50.944995965014868	49.050158020671915	48.669480204807542	48.307377615330552	47.426972219004028	46.130011350271161	45.963754723865804	45.464586328902215	44.617147157438922	44.427952729073695	43.871985918409337	43.415643837920470	43.207755280306401	43.044700180230848	42.901966533598625	42.835523841835311	42.814665620928963	42.800272986047503	42.772383047840322	42.766051862424092	42.758554701945741	42.731035989166912	42.709518852717110	42.688699832852080	42.669261927954039	42.652472807086724	42.633721677001631	42.602711342387238	42.583036752914722	42.540062965471634	42.480657800872223	42.466088220597612	42.439384803573830	42.407425236255222	42.342319170463725	42.313142400562356	42.273930116720976	42.241511091166785	42.190990570765280	42.164930971903232	42.145060592078380	42.124309666511181	42.117375960879826	42.115555720252360	42.115429994030819	
15	7059486165.626545906066895	70087.562305882049259	1068.153079146016807	222.086576639087980	67.277050145886051	44.373515593316824	41.494769877919225	37.107709980448362	35.961405422896860	35.569296797100606	35.307823539798392	35.052978051192895	34.821738651630994	34.703633468312546	34.630876918269450	34.595886258811561	34.569796178072238	34.555358579696986	34.548709235760043	34.540629166291183	34.535035783955209	34.530152915713643	34.527592272971333	34.527090910416291	34.525371340013180	34.525012998274860	34.524621093756423	34.524355669640272	34.524349029687301	34.523690321370395	34.521553965304292	34.521064476409265	34.520880633341903	34.519968475078940	34.517963176231433	34.515855309350400	34.514159855980779	34.513768423121292	34.513711231594016	34.513585755335953	34.511942185863063	34.510019881712651	34.507299092234916	34.501225757218208	34.499404690229085	34.496129882986452	34.493556310187842	34.492865096583728	34.492316936764382	34.492178909300719	34.492166713237111	
16	11295020275.875413894653320	68724.901008328437456	1536.465594302279442	776.042970017077096	360.285397494590143	163.352040995330526	117.137579087005179	102.680797840389914	92.674623115479790	87.303376003186941	84.068885186025682	83.953863090768664	81.027856094053050	80.102781343671722	78.643308600977207	77.763749380106901	77.332998536277728	77.030229503871851	76.843211591902445	76.714030079592703	76.632350452498031	76.527273625098360	76.460453061666385	76.438765307609629	76.431559311134151	76.394444035697688	76.390349906208940	76.361209374638065	76.356901579199530	76.342552554125405	76.318530858329268	76.306849950406786	76.277367993439157	76.272042101018769	76.252768895098370	76.247543933153565	76.229288406193746	76.202818791087793	76.163293638927826	76.150100045421823	76.137305344686183	76.113431244339154	76.089427099799423	76.047410982872179	76.031499483478910	76.024059064252242	76.012190180768812	76.009226055715544	76.008047838247876	76.007816227783223	76.007732795769471	
17	7805874981.161512374877930	90139.172950408523320	2327.445451928580951	566.855860280674278	75.429905971607923	58.964304584163301	52.521286973724955	49.169748896144483	45.808600419555432	45.108214810147274	44.794035183872893	44.548094245813900	44.294275097900481	44.185464982566828	44.096252953742578	44.050930108717466	44.014391882162954	43.990160686519175	43.966500747448208	43.956088379467246	43.944779008937530	43.940322558209573	43.934682794739729	43.930886291231673	43.930060778217012	43.927548393759935	43.925653093285291	43.924058776221955	43.919762840035446	43.916705704608376	43.915979524638715	43.913063454043595	43.909600439999849	43.906379500700041	43.903790990544621	43.902843505532701	43.901950434500350	43.900660147500503	43.890217592670979	43.890143405351864	43.889691116728955	43.886997593512433	43.881647316791032	43.869437683007391	43.865897958381993	43.858911083902740	43.854945917206123	43.850093693933786	43.848272692383944	43.847683330149493	43.847617517365279	
18	9783685089.887063980102539	202409.970879144180799	1048.312594377955065	73.104980812764097	45.566463463946548	44.149566580066903	43.300685124867641	41.088930599747300	39.098913037042166	35.593624374786032	32.747192658605627	27.638463367508166	27.050999701145429	26.763570909824239	26.306971718920749	24.920728125302048	24.135851538862426	23.925000052782480	23.770647874527413	23.691678447366257	23.665801218707202	23.645711413657864	23.630509816235644	23.623549338804196	23.619788012467779	23.615168135222348	23.604850651661309	23.574379330456395	23.547985752082923	23.540855721888420	23.534090750162022	23.525427163181348	23.522487271387945	23.517430313872183	23.511256376709525	23.501839626510446	23.496530433960515	23.486851166905581	23.468687693610946	23.457667602482161	23.445556415137617	23.438578850414842	23.412868908741302	23.396585107864212	23.389043267635543	23.377516398091529	23.365779458948964	23.359090088592893	23.355874419954034	23.354871706305630	23.354796318405761	
19	7341752237.927749633789062	105093.936099450729671	815.915898484957779	61.413789869716766	41.317150422823261	39.748659025434563	38.113886366459155	37.078812410600221	36.497973949152083	36.018448774854733	35.519433889634911	35.063367480306397	34.929678007883012	34.815349507675592	34.651250979131646	34.510358949993133	34.417146984969122	34.380370684728177	34.367901198727623	34.360564011304405	34.354609607627026	34.349574066155128	34.346095127152694	34.343730894077453	34.342456562958887	34.339941457895520	34.338892259450631	34.338072336318191	34.337726202466911	34.334504453240697	34.332963081054231	34.331229068759285	34.330424167783804	34.324591888025452	34.320039029709278	34.318118357292406	34.316157470549570	34.312755504456391	34.309733894361898	34.306119960296655	34.300215089253243	34.295089161571923	34.287208062347872	34.281634885763197	34.276661989584682	34.272208765101141	34.269422624628305	34.267070832801210	34.266291713118108	34.266101239677482	34.266060870215370	
20	3997910466.200719833374023	36739.469140456683817	1585.578820437719514	1146.219807996438249	521.513136455832864	130.458048235593651	42.939639968031543	21.657193497162325	12.471934026408917	9.086742239598152	8.734345482804883	6.659421394211222	4.911401794696758	4.660033906900026	4.322038767286585	4.050171043049659	3.484987169961641	3.426687520822043	3.319602136566800	3.273928466961479	3.264951679992237	3.256386108457491	3.252711353208042	3.251213116102463	3.250832117689924	3.250739507057688	3.250701151479007	3.250666809711674	3.250657880733797	3.250657299634440	3.250656033895666	3.250656021598161	3.250645033233013	3.250644789997750	3.250644509249014	3.250644382370183	3.250644160227921	3.250643638577912	3.250643511628141	3.250643261641699	3.250643188446475	3.250642017055043	3.250641993344061	3.250641866695787	3.250641727500351	3.250636612759990	3.250636612759990	3.250635749274807	3.250635749274807	3.250635749274807	3.250626113652970	
21	5893285598.634731292724609	70251.626387402822729	1648.637567544529702	333.905241448497236	121.263814073491631	68.279770000289773	46.474456243240184	43.693833548529483	37.913264898039188	33.728525975282992	31.723249440683958	31.042678295991891	30.526877127122816	30.148269878317933	29.542249265592545	29.109461167136942	28.750297761065212	28.320240706849972	27.969582823253177	27.775290483498793	27.727567702254873	27.702347148899889	27.683933317789979	27.680642094728228	27.673007422316005	27.663609467813103	27.662354257768584	27.650188587316052	27.641873464519449	27.629299669734792	27.623096129033911	27.611785149067373	27.602393363883266	27.594901790432459	27.591129164445874	27.569650754352779	27.558853262072489	27.552464803369503	27.540646636287647	27.525245814461869	27.518684640682295	27.507000371370850	27.505691622089444	27.456332996777974	27.429883862319230	27.404198571305642	27.396732644027452	27.387484882627859	27.382298994417852	27.380837334351327	27.380680389923555	
22	10886831569.156719207763672	133500.001603063603397	1371.282385155184329	528.299922658711239	159.076935508721363	51.432729316131827	33.587625801302238	27.874169142456140	26.379836805027708	25.062494255226511	25.058645086832939	23.745406144814979	23.318959114638119	22.915145193370790	22.352164881556519	21.729921856550618	21.201780187664781	20.842915033303143	20.653319266298240	20.586388913984820	20.536225970492069	20.498968353075043	20.478027100091140	20.450659580002366	20.421508235398960	20.391635129108636	20.386417989485381	20.384640752610267	20.362434869504568	20.353250597250735	20.344286507331844	20.338025061132839	20.335019182553197	20.318788760083862	20.316542476565246	20.302157965097194	20.292347832670430	20.287091146126613	20.264282608836993	20.240097409063083	20.217149576525799	20.208368924790875	20.192261347474869	20.178471982489555	20.145806033326380	20.135786346713530	20.129097512885892	20.119720947222731	20.116790889243021	20.115327981793598	20.115247571120562	
23	7806948766.137954711914062	42740.445496038497367	833.754739024268929	418.166941311186292	189.523108904209266	76.464866136265982	37.926391580883092	28.969983658630781	28.490876923765654	27.946228552646062	27.623237599049389	26.554297339241657	25.164521709010160	24.834023615292608	24.182385267083646	23.600430031292717	23.465703135135982	22.922980384020775	22.474080975878678	21.889550707714989	21.546892330532273	21.371704716815202	21.302893423689966	21.287760011655109	21.279667688741256	21.277006080293859	21.273499204797872	21.269728609925096	21.267650772097113	21.265109437825231	21.259268924945218	21.254608211536151	21.251908776801429	21.247649084075192	21.240501600263997	21.236441085000251	21.233069299580166	21.224061604726103	21.221945068926516	21.215544107802543	21.211189479049835	21.203776899091281	21.199418275608650	21.178734148739295	21.167006654579609	21.160657902987168	21.157608903618438	21.155964312580863	21.154076612284143	21.153596789639550	21.153544814772658	
24	7958819784.886215209960938	75057.695396582552348	5843.044142878923594	742.712487313685415	63.959683373377857	23.886839803510611	18.881709966293556	17.236276927211520	15.873750168814922	15.381072605620602	15.176017357792261	15.079783807753074	15.017075589710430	14.980310179021217	14.972270866046756	14.967863114725105	14.964224135396762	14.962466281310753	14.961751705838424	14.961104557033195	14.960600272677084	14.960422770092009	14.960334224601866	14.960300738462365	14.960255758628819	14.960255518144095	14.960255513109814	14.960205186354187	14.960184990509333	14.960127356647035	14.960126423334032	14.960077457331181	14.960064864912738	14.960026594075089	14.959998591547219	14.959937380736164	14.959901283910312	14.959880250024753	14.959820433385403	14.959817765480466	14.959761127288630	14.959703245695437	14.959646344626890	14.959542277266337	14.959197327866605	14.959000247161157	14.958795458047234	14.958393634705999	14.958003081189190	14.957932824343970	14.957924654344424	
25	7322182111.184365272521973	187581.695418997987872	970.519650187095976	99.526626223393123	47.438698971853000	38.213430010333241	30.923126303881645	28.583473087054472	26.826484933624442	25.753063964071998	24.743710998632650	24.328636965331725	24.018773338279743	23.867205992161416	23.807438319465064	23.755699076190922	23.722470672651980	23.700532134451805	23.689212454975632	23.677816365343915	23.668601485926274	23.665146924972987	23.663443308480737	23.662450416453112	23.661383739297662	23.660946813723058	23.659303757243379	23.658594518242580	23.657242487540998	23.656322228012186	23.655147487129170	23.654418439180972	23.653725301469422	23.651745205354473	23.650656773907940	23.649726744914688	23.649177430379041	23.648014615898319	23.646513784832450	23.642207339797096	23.641512330280420	23.640209566850672	23.637662505590924	23.634580076346765	23.631378108706713	23.629364272622979	23.624959835040499	23.623214261142266	23.622567023301372	23.622405313284389	23.622378221483359	
26	9672177405.359956741333008	98063.436837706438382	698.304378496175559	62.442799408859173	36.138199551939351	30.500209036767274	26.292129724034112	23.626969607870933	23.322970673805457	21.418001291338896	20.417757426107300	20.110793216933644	19.970095849705331	19.730161000081353	19.428467214867851	19.232719860487123	19.107676445051311	19.036555648337298	18.972762867845177	18.947667583379598	18.939709407961118	18.937645793596857	18.936097173004782	18.935901298355247	18.935856339867769	18.935829244337128	18.935828820161760	18.935804472343307	18.935673792860371	18.935477311315253	18.935428653588815	18.935284348664709	18.935137495466051	18.934823390824477	18.934533026347935	18.934423709874864	18.933868803046153	18.933623460950002	18.933179419970656	18.932929485049954	18.932130821646297	18.931864864297040	18.931657061806845	18.931351821878934	18.930704848410869	18.929393554291892	18.928266896567720	18.927339107317721	18.926986959319720	18.926938295720674	18.926932583261987	
27	8975090789.976299285888672	220664.289740052685374	1826.874508887731736	566.517269611702432	156.217301725159587	41.119478847680739	18.919181560638208	16.532066162088086	12.634415585693205	8.626009881488699	7.108577854338591	5.947625096044703	5.734813542823304	5.297200157961925	4.974046821665297	4.694628149323307	4.160274254671094	3.857258029803006	3.595031294179080	3.540218798319074	3.524554821020047	3.523440303433290	3.521074269503970	3.520517953992567	3.518965141008948	3.517793383890194	3.517736906893560	3.517551120074586	3.517386414316206	3.516854237758480	3.516820878363660	3.516820878363660	3.516817514677314	3.516817514677314	3.516817514677314	3.516817514677314	3.516816570969240	3.516814644906390	3.516813717656987	3.516813717656987	3.516813717656987	3.516813717656987	3.516813717656987	3.516813368918520	3.516813321339896	3.516813321339896	3.516813321339896	3.516813321339896	3.516813321339896	3.516726326082562	3.516507834911863	
28	1037572740.362700462341309	80534.000519815876032	2065.603151328068634	415.289634496687540	164.328785692160181	100.557488396301778	60.138869663973537	52.592160997333167	45.260587252306777	40.235662535183792	40.127930022883902	36.223187634959231	33.236825232356296	30.273370243343606	28.504452460897255	27.809784179641611	27.435194494879397	26.703222400207324	26.059200245951843	25.740464890124258	25.455919001173015	25.290358890397783	25.222638508302680	25.211520126139931	25.207670611244566	25.206109134826647	25.202593655912779	25.201046047138107	25.194382343507868	25.185786291477143	25.174321688171403	25.168641621979305	25.163214431349843	25.156518196840807	25.149106500000926	25.148074977827036	25.142638108289475	25.135494024081481	25.126063139125336	25.098272728926077	25.085384174178444	25.070006338793064	25.057833154126911	25.030901077309409	25.008128920104127	24.987779752999813	24.975017668705505	24.961198991791889	24.957524049356834	24.956782456995370	24.956677552459723	
29	5890664547.969009399414062	91359.390275157100405	2924.820110656535689	588.536000006955874	184.296521775953806	84.492768699506996	70.705822038639553	66.675403816764174	61.045886268811500	61.006907370397585	60.364562126048668	59.947451686897239	58.889349700779576	56.773401153352779	55.739606318739789	55.249443851892238	54.856309801778252	54.634904810324997	54.412486988788714	54.301635534739717	54.225159193067611	54.188219361494475	54.171922812903176	54.165550196107461	54.150970731315056	54.139753445465658	54.126585462687217	54.120341477757165	54.109471663260138	54.106474559168419	54.099389316112592	54.094609382249928	54.080448597808299	54.069421397762653	54.062050285655459	54.049204021005380	54.042362003286598	54.035082882503275	54.024834054323719	54.019042169432169	54.002085606841092	53.986016175648501	53.962185231049716	53.939027165391735	53.934506115860131	53.923095597392603	53.906419516182268	53.896481776698465	53.894210769093661	53.893266689473421	53.893174540148721	
30	4710659520.937230110168457	175508.131509773433208	2782.861462421691613	502.426065599651338	133.598996862803460	94.122464046977257	78.475733207203348	75.710050757591262	70.907254240495149	64.642787190206036	63.072920201456782	61.479958047988930	59.695135001873268	59.020597232185764	58.784226949600225	58.615261123946311	58.503267139034961	58.358347291934024	58.287259847071255	58.249429773860356	58.199769772406171	58.178176431900511	58.165398775521908	58.161220559762342	58.159234501088122	58.154346029671160	58.153573952443139	58.151195822285672	58.143070297411214	58.139225419906097	58.135518657647253	58.124090372160936	58.121841078553189	58.118133868212681	58.114548053400995	58.109708507545520	58.097749143911642	58.091873234657896	58.087563245407182	58.080781529202113	58.072607422476040	58.058809102315308	58.051689884492589	58.047132539842778	58.040146329307618	58.032155640433757	58.027438512835715	58.023589437772898	58.021662161771928	58.021372587871156	58.021353737379059	
iter_F:6	1	200	400	600	800	1000	1200	1400	1600	1800	2000	2200	2400	2600	2800	3000	3200	3400	3600	3800	4000	4200	4400	4600	4800	5000	5200	5400	5600	5800	6000	6200	6400	6600	6800	7000	7200	7400	7600	7800	8000	8200	8400	8600	8800	9000	9200	9400	9600	9800	10000	
1	7212149487.966538429260254	101103.780209593576728	1403.614676717070324	274.331636512044497	93.000720985957969	69.733364639904494	56.206857502118964	53.747596048520109	49.842832199961094	45.398496878380229	43.380777885524139	42.727888291170984	42.474319457769070	42.277150153418006	42.135654588904345	41.893566658061900	41.667863480285860	41.514208315947144	41.445633541383813	41.413607425845839	41.385843372512682	41.348154676093145	41.332567631890015	41.330214438364692	41.321903274483248	41.309447341052874	41.288828862355786	41.281327571455677	41.276303893157774	41.266465345280722	41.233412125392078	41.222784446495325	41.210575755501168	41.194188533542956	41.187964242882799	41.170187519494903	41.136910155258875	41.131616668586275	41.119156114645193	41.108545170901152	41.093465920327617	41.078704125024615	41.055194721918724	41.044553108249147	41.018127153709656	40.999828383766044	40.993210959058842	40.987983979308638	40.985288570065222	40.984793549567939	40.984757287363664	
